id,user_id,status,total_price,created_at,phone,delivery_method,payment_method
16216,16,paid,3508.84,2025-04-16 19:41:00,+7 (394) 065-70-21,pickup,card
16217,174,paid,4886.21,2024-10-27 16:10:00,8 429 523 8560,pickup,cash
16218,683,pending,5696.06,2025-05-15 10:17:00,+7 (993) 540-2595,pickup,cash
16219,621,delivered,565.9,2025-09-13 12:16:00,+7 725 841 0811,pickup,cash
16220,126,paid,5505.91,2025-09-24 08:01:00,+7 361 585 1309,pickup,online
16221,523,paid,5279.75,2024-11-18 19:05:00,+7 555 481 41 58,pickup,card
16222,180,delivered,5968.55,2025-09-17 18:34:00,+7 (806) 663-5658,courier,card
16223,16,shipped,2975.4,2025-07-08 16:01:00,+7 (249) 266-8348,pickup,online
16224,393,paid,3375.75,2025-05-03 20:12:00,8 (024) 279-32-63,courier,cash
16225,501,canceled,3264.92,2025-07-19 19:41:00,+7 (732) 155-44-48,pickup,card
16226,110,paid,11002.06,2025-03-13 12:19:00,8 833 458 58 70,pickup,cash
16227,16,paid,3345.05,2025-06-10 09:28:00,8 (994) 206-30-43,pickup,cash
16228,16,shipped,5765.74,2025-03-19 12:52:00,83283089324,pickup,card
16229,16,delivered,5297.04,2025-05-29 21:28:00,8 721 193 3742,pickup,card
16230,285,delivered,544.37,2025-01-09 16:27:00,8 (943) 647-97-25,pickup,cash
16231,499,canceled,3577.1,2024-11-04 10:11:00,+7 336 289 3042,pickup,online
16232,16,paid,5071.42,2025-07-03 17:54:00,+7 618 317 45 30,post,cash
16233,69,paid,7535.23,2025-03-01 18:00:00,+78294117378,post,online
16234,660,canceled,974.75,2024-09-01 10:35:00,+7 (892) 093-8317,post,online
16235,183,delivered,4604.1,2024-10-02 21:54:00,8 874 566 5526,courier,card
16236,504,paid,1562.29,2025-09-12 19:39:00,8 825 027 6818,post,cash
16237,256,delivered,2305.7,2025-03-21 20:51:00,86678037862,courier,online
16238,407,paid,1835.54,2025-06-04 21:03:00,+7 829 558 66 71,pickup,online
16239,312,paid,3703.3,2024-12-08 20:53:00,8 (631) 220-63-10,pickup,cash
16240,397,paid,472.18,2025-03-27 15:08:00,+7 048 886 5993,courier,online
16241,609,paid,2131.53,2025-05-17 18:06:00,8 515 688 94 96,pickup,cash
16242,896,paid,4177.34,2024-12-20 17:11:00,+7 630 819 85 17,courier,card
16243,47,paid,1603.76,2025-07-07 12:07:00,8 840 292 3788,pickup,card
16244,754,delivered,2063.1,2024-11-12 12:37:00,+7 314 443 78 58,courier,cash
16245,126,shipped,2461.01,2025-04-26 21:40:00,+7 900 886 8022,courier,card
16246,95,paid,2427.3,2025-07-17 14:05:00,8 444 925 50 15,pickup,online
16247,769,shipped,7322.38,2025-07-18 12:34:00,+7 207 584 37 87,pickup,online
16248,350,paid,6941.56,2025-09-28 09:41:00,8 016 169 35 14,pickup,card
16249,16,delivered,10394.74,2025-01-19 15:39:00,+7 378 431 05 23,pickup,card
16250,572,paid,2523.77,2025-03-02 10:18:00,+7 (171) 289-10-29,pickup,online
16251,55,paid,3486.8,2025-06-11 20:43:00,8 732 883 32 95,courier,cash
16252,16,paid,3088.9,2025-01-20 14:55:00,8 799 452 4615,post,cash
16253,550,paid,7359.02,2025-04-23 16:46:00,80560903271,courier,card
16254,130,delivered,2886.89,2025-08-16 21:57:00,+7 068 392 35 17,pickup,online
16255,16,paid,3655.4,2024-10-15 12:34:00,87697319466,pickup,card
16256,375,paid,4900.96,2025-08-30 15:13:00,8 (151) 012-27-96,courier,online
16257,279,paid,3817.95,2024-10-31 14:53:00,+7 (861) 168-17-38,pickup,card
16258,81,delivered,2119.55,2025-05-22 13:38:00,+7 (616) 171-9308,courier,cash
16259,951,delivered,5440.59,2025-08-23 20:58:00,+7 (631) 967-1991,courier,cash
16260,741,shipped,4867.53,2025-02-19 16:56:00,+7 (445) 691-1174,courier,cash
16261,201,paid,2970.73,2024-10-21 21:12:00,8 509 298 5403,pickup,card
16262,84,paid,5003.92,2024-11-06 08:54:00,+7 (613) 030-72-81,pickup,cash
16263,746,paid,2119.14,2025-06-29 13:02:00,8 662 098 44 38,courier,cash
16264,851,paid,828.75,2025-06-30 09:36:00,+7 (571) 953-9342,pickup,cash
16265,155,delivered,2391.92,2024-10-17 14:33:00,8 723 427 98 07,post,online
16266,602,paid,5989.12,2025-05-30 21:17:00,+7 (772) 902-6119,courier,card
16267,27,delivered,5711.17,2025-02-09 09:40:00,+7 (996) 288-07-12,courier,cash
16268,892,paid,2799.66,2025-02-08 20:42:00,+7 (630) 873-1558,pickup,cash
16269,271,delivered,4610.41,2024-10-29 15:12:00,+7 838 027 69 77,pickup,cash
16270,331,delivered,3598.28,2024-11-29 10:10:00,8 (856) 015-0978,pickup,cash
16271,16,paid,6738.7,2025-09-24 13:00:00,85065991226,post,card
16272,912,paid,2661.0,2024-11-20 08:20:00,+7 040 494 5946,pickup,card
16273,110,shipped,2226.0,2024-09-07 18:15:00,+7 (107) 218-1877,pickup,cash
16274,170,paid,4573.56,2025-06-19 11:24:00,+7 852 787 94 90,courier,cash
16275,114,delivered,2232.82,2025-02-11 10:47:00,87222191004,pickup,cash
16276,380,paid,4998.98,2025-02-24 14:56:00,+7 437 547 2528,pickup,cash
16277,106,delivered,1612.22,2024-10-10 08:39:00,8 (901) 294-99-78,pickup,online
16278,724,paid,2417.1,2025-05-24 12:56:00,83435548706,pickup,cash
16279,111,shipped,6176.58,2025-09-18 14:41:00,+72682483095,pickup,online
16280,16,shipped,3570.88,2025-05-23 12:39:00,+7 167 111 75 71,pickup,cash
16281,871,paid,1662.4,2025-08-09 18:51:00,+7 180 845 0454,courier,cash
16282,910,paid,3189.75,2024-10-12 16:30:00,+7 721 179 01 91,pickup,online
16283,592,shipped,5415.18,2024-09-08 17:23:00,+7 (909) 124-71-06,pickup,online
16284,662,paid,9606.1,2025-03-12 13:08:00,+70604467445,courier,card
16285,446,delivered,1860.73,2024-11-27 12:27:00,+7 991 371 4978,courier,cash
16286,597,paid,2282.78,2024-11-19 13:51:00,+7 (485) 847-7708,pickup,online
16287,139,paid,5130.72,2025-04-01 09:05:00,8 781 376 48 97,pickup,cash
16288,17,paid,4775.21,2025-03-25 08:12:00,+7 (249) 282-30-24,pickup,cash
16289,16,paid,621.56,2025-08-01 13:34:00,8 (758) 399-7984,post,card
16290,16,paid,5529.49,2024-12-04 09:19:00,81995828757,courier,cash
16291,431,paid,4067.94,2025-07-07 09:12:00,83248090872,post,cash
16292,754,shipped,2614.86,2025-06-01 09:42:00,81169561791,pickup,cash
16293,16,canceled,2601.71,2025-01-23 13:12:00,82357328303,pickup,cash
16294,553,canceled,4082.37,2025-03-13 08:43:00,+7 494 310 66 10,courier,cash
16295,110,delivered,3984.27,2025-06-12 08:31:00,87695802369,pickup,online
16296,521,delivered,5972.48,2025-01-01 16:54:00,8 (702) 219-20-07,courier,online
16297,16,paid,5739.12,2025-07-02 09:22:00,+7 955 710 51 89,pickup,cash
16298,916,shipped,3770.2,2025-03-04 10:05:00,8 185 374 08 10,pickup,cash
16299,936,pending,1725.22,2025-01-08 17:21:00,+70687053346,courier,card
16300,419,paid,11283.16,2024-10-25 14:02:00,+76760003433,courier,card
16301,874,paid,687.94,2024-12-22 20:42:00,8 (498) 816-6883,pickup,cash
16302,397,delivered,7913.36,2024-11-08 21:04:00,+7 738 503 2767,pickup,card
16303,520,paid,6848.86,2025-08-10 17:48:00,8 285 898 9278,pickup,online
16304,16,pending,503.08,2025-05-07 13:43:00,+7 (474) 142-95-32,pickup,cash
16305,558,paid,7019.56,2025-01-31 17:33:00,+77107869395,pickup,card
16306,792,paid,4658.7,2025-05-09 19:08:00,8 (962) 311-8955,courier,card
16307,30,paid,2542.36,2024-12-12 11:25:00,+7 (091) 457-03-71,pickup,cash
16308,848,paid,4071.84,2024-12-04 12:05:00,8 905 373 87 32,pickup,cash
16309,683,shipped,3339.46,2025-06-07 13:44:00,8 (913) 587-0923,courier,card
16310,774,paid,4606.81,2024-11-27 08:48:00,+7 (585) 959-2329,pickup,cash
16311,16,paid,6575.72,2025-02-28 11:29:00,+7 185 510 7898,pickup,card
16312,605,delivered,3714.94,2025-08-27 15:20:00,8 112 641 4232,courier,cash
16313,55,paid,7477.34,2025-09-09 13:40:00,+7 761 548 3182,pickup,cash
16314,767,shipped,1934.16,2025-01-31 11:43:00,89158603351,courier,card
16315,175,delivered,1343.62,2025-07-16 15:54:00,83452778974,pickup,cash
16316,501,shipped,6026.73,2025-07-18 10:05:00,+7 886 338 2997,pickup,cash
16317,699,paid,6400.65,2025-09-28 08:41:00,+7 (316) 706-80-09,pickup,cash
16318,271,delivered,542.82,2025-08-31 18:36:00,+7 444 329 67 07,pickup,cash
16319,363,paid,5154.39,2024-10-09 08:23:00,86340537371,courier,cash
16320,54,delivered,3597.8,2025-02-06 09:36:00,+7 (254) 815-19-13,courier,cash
16321,423,delivered,8060.56,2025-02-01 14:51:00,+7 634 158 91 73,courier,card
16322,343,pending,3892.23,2024-12-23 17:05:00,8 (599) 459-7072,courier,online
16323,140,paid,1531.06,2025-03-08 17:30:00,8 145 273 4045,post,online
16324,502,paid,6495.06,2025-02-13 19:24:00,8 359 551 59 74,pickup,online
16325,498,canceled,1415.23,2024-10-11 09:38:00,8 403 258 03 76,pickup,cash
16326,16,pending,8346.05,2025-07-04 08:32:00,+7 (765) 663-3896,courier,card
16327,116,paid,4009.52,2025-01-23 14:30:00,+7 202 551 12 76,courier,cash
16328,850,delivered,2470.06,2025-01-26 14:01:00,+7 598 890 96 19,pickup,cash
16329,322,paid,1988.7,2024-12-18 19:10:00,8 (975) 949-8105,courier,online
16330,319,paid,4092.86,2025-02-14 14:04:00,89423894862,courier,online
16331,162,paid,2888.81,2024-10-05 08:09:00,8 (987) 558-5828,pickup,cash
16332,860,paid,4442.84,2025-04-26 19:07:00,86505977503,courier,cash
16333,16,shipped,3223.33,2025-07-10 20:47:00,88535644156,pickup,online
16334,933,paid,5452.48,2025-09-11 17:13:00,8 990 694 9391,courier,online
16335,224,delivered,7273.49,2025-06-30 10:26:00,+7 (407) 826-19-59,courier,cash
16336,16,paid,3923.01,2025-08-18 11:54:00,+7 584 798 62 02,pickup,card
16337,642,paid,5149.72,2024-10-18 12:36:00,82530088010,courier,cash
16338,541,paid,5036.52,2025-02-10 11:13:00,+72660799768,pickup,online
16339,21,shipped,4168.7,2025-03-05 17:58:00,+7 (979) 185-97-94,pickup,cash
16340,686,paid,3517.49,2025-02-08 18:25:00,+7 (358) 418-99-18,pickup,cash
16341,203,paid,1640.47,2025-02-11 11:53:00,+7 (390) 859-8766,courier,card
16342,16,delivered,4547.22,2025-01-01 13:37:00,8 (041) 245-30-08,pickup,cash
16343,16,paid,1801.32,2025-04-09 13:51:00,82209014864,post,online
16344,588,paid,6292.08,2024-11-20 13:38:00,+7 945 534 1620,pickup,cash
16345,16,shipped,1541.16,2024-09-13 18:04:00,+7 (160) 395-6799,pickup,card
16346,952,pending,3403.22,2025-06-29 19:32:00,+7 627 832 61 05,pickup,cash
16347,72,paid,4903.14,2025-08-03 17:51:00,+7 (709) 823-8392,pickup,cash
16348,996,delivered,4479.14,2025-06-05 08:33:00,8 (783) 308-27-17,pickup,cash
16349,96,shipped,3672.96,2025-04-01 21:14:00,+76271489270,post,card
16350,840,paid,1921.36,2025-03-09 20:25:00,+7 198 143 99 06,pickup,cash
16351,100,shipped,3214.19,2025-04-27 08:17:00,+77070678204,pickup,online
16352,16,paid,5441.78,2025-03-25 17:42:00,8 599 737 27 88,courier,cash
16353,484,canceled,2999.27,2024-12-09 17:23:00,+7 962 430 08 57,courier,cash
16354,891,shipped,3259.43,2025-01-15 14:55:00,8 979 723 58 26,pickup,card
16355,869,paid,5761.87,2025-02-08 21:38:00,83829766942,post,cash
16356,855,delivered,2386.3,2025-01-01 09:44:00,88325526040,pickup,online
16357,742,paid,4714.63,2025-02-24 09:40:00,8 825 165 2525,courier,cash
16358,671,paid,3936.15,2024-09-30 10:22:00,8 951 769 84 92,post,card
16359,128,paid,3099.08,2024-10-18 17:47:00,80304171230,pickup,card
16360,248,delivered,5798.16,2025-02-09 10:26:00,+7 949 817 7630,pickup,card
16361,16,paid,6179.13,2025-05-22 10:37:00,+7 (593) 647-15-61,courier,card
16362,880,pending,3827.95,2025-09-10 16:46:00,+7 611 020 2629,courier,online
16363,298,paid,2700.39,2024-09-11 09:52:00,+72827913874,pickup,cash
16364,898,paid,1857.9,2025-09-11 20:44:00,+7 277 053 32 28,pickup,cash
16365,834,paid,7830.66,2024-10-26 17:39:00,+7 510 117 1305,post,card
16366,769,delivered,2786.74,2025-02-21 11:09:00,8 506 620 71 68,courier,cash
16367,943,paid,1689.34,2025-07-20 13:27:00,+7 (672) 087-04-80,pickup,cash
16368,212,delivered,4918.94,2025-07-28 14:14:00,+78533242943,courier,cash
16369,736,paid,3079.32,2025-03-04 12:40:00,+7 (748) 563-7246,pickup,card
16370,242,shipped,2039.19,2025-03-14 19:42:00,+7 (045) 474-61-81,pickup,cash
16371,448,paid,3705.04,2025-05-29 16:11:00,+7 (471) 115-6490,pickup,cash
16372,951,canceled,1340.52,2025-02-18 15:32:00,8 066 612 27 84,pickup,cash
16373,762,paid,1649.56,2025-04-28 09:19:00,+7 603 418 84 26,pickup,cash
16374,350,paid,3605.81,2025-08-13 19:40:00,8 904 792 9872,pickup,online
16375,438,paid,7234.38,2024-09-02 20:35:00,+7 318 829 9424,pickup,card
16376,626,paid,232.66,2024-09-16 10:52:00,8 (487) 360-2665,post,card
16377,512,paid,1792.15,2024-10-07 13:22:00,+7 (513) 795-35-16,post,online
16378,16,delivered,818.08,2024-12-22 08:46:00,8 431 741 7430,courier,cash
16379,16,delivered,2990.3,2025-03-18 17:25:00,+74738054286,post,cash
16380,573,paid,2716.05,2025-04-30 17:33:00,8 (679) 185-97-51,courier,cash
16381,680,paid,2860.27,2025-02-18 15:48:00,+7 188 196 5063,pickup,online
16382,877,delivered,7126.32,2025-02-03 20:00:00,8 (142) 352-9221,courier,card
16383,60,paid,4446.09,2025-03-12 13:37:00,+7 551 044 2385,pickup,cash
16384,471,shipped,1131.74,2025-02-03 15:52:00,+7 846 943 59 90,courier,cash
16385,16,paid,4139.2,2025-08-28 18:27:00,+7 (586) 776-28-23,pickup,online
16386,325,paid,2981.47,2024-11-13 12:46:00,+7 515 271 3451,pickup,cash
16387,672,delivered,4112.3,2025-02-02 21:12:00,+7 (279) 579-2214,pickup,online
16388,16,paid,4717.12,2024-12-18 11:54:00,+7 001 795 77 80,pickup,cash
16389,912,paid,1930.72,2025-01-02 15:15:00,86899412184,pickup,card
16390,30,delivered,6689.98,2024-11-10 09:30:00,+7 564 604 25 35,pickup,cash
16391,993,paid,4132.66,2025-05-29 13:43:00,+7 (483) 645-55-21,pickup,card
16392,243,pending,2511.84,2025-03-20 10:36:00,8 (338) 891-9582,pickup,card
16393,16,shipped,6430.82,2024-10-15 19:20:00,8 895 150 4633,pickup,cash
16394,750,delivered,1611.24,2025-07-21 15:37:00,+7 497 374 38 59,courier,cash
16395,751,paid,3865.79,2024-12-29 17:17:00,+71385909270,pickup,card
16396,16,delivered,2906.76,2025-03-05 12:39:00,+7 (505) 133-90-14,post,cash
16397,735,delivered,2928.03,2025-04-22 08:11:00,+7 (062) 773-9048,courier,online
16398,861,paid,2762.2,2025-03-24 11:01:00,80230063411,courier,card
16399,109,paid,6266.67,2025-02-28 20:43:00,+7 (113) 160-9675,courier,card
16400,197,delivered,4964.95,2024-10-20 09:21:00,8 (567) 050-66-27,courier,online
16401,416,shipped,1297.15,2025-08-28 19:36:00,8 (427) 290-07-95,pickup,card
16402,812,paid,629.14,2025-01-28 19:44:00,8 (071) 572-4733,courier,cash
16403,624,shipped,5407.98,2024-11-22 13:58:00,+7 933 157 2187,pickup,cash
16404,237,paid,5249.98,2024-10-26 21:23:00,8 765 933 23 72,pickup,cash
16405,951,pending,3205.74,2025-07-14 16:37:00,+73199619131,pickup,card
16406,991,paid,5611.79,2024-11-06 21:34:00,8 (786) 160-92-42,courier,online
16407,16,paid,7278.76,2025-07-11 19:36:00,+72440415916,pickup,cash
16408,709,paid,2249.45,2024-09-18 08:07:00,+7 (566) 999-1679,courier,card
16409,975,paid,1725.19,2024-11-05 21:33:00,+71610372560,courier,cash
16410,374,delivered,5891.74,2025-08-08 17:46:00,+7 561 747 3427,pickup,card
16411,341,shipped,7405.27,2025-03-24 10:29:00,+7 (346) 962-05-39,pickup,cash
16412,16,paid,2244.38,2024-11-10 08:34:00,+7 (421) 190-42-97,courier,online
16413,51,pending,7401.51,2025-03-13 21:25:00,8 (151) 272-06-88,pickup,cash
16414,472,paid,2721.16,2024-11-15 08:49:00,8 125 398 96 27,pickup,cash
16415,783,paid,7166.38,2025-03-09 18:35:00,+7 957 348 44 97,courier,online
16416,520,paid,2155.6,2025-08-21 10:29:00,+7 798 002 67 45,pickup,cash
16417,352,paid,2347.34,2025-07-24 09:16:00,8 (424) 915-7804,pickup,cash
16418,523,paid,5505.87,2025-08-20 21:11:00,+70746592879,pickup,online
16419,103,paid,1874.22,2025-04-25 14:47:00,8 (582) 460-5122,courier,card
16420,677,shipped,4534.58,2024-10-02 12:08:00,+7 636 132 8067,pickup,cash
16421,16,paid,3236.38,2025-04-14 16:48:00,+78760898634,pickup,cash
16422,16,paid,1433.54,2025-02-28 15:24:00,8 513 958 4088,pickup,online
16423,147,paid,7290.01,2024-12-18 13:56:00,8 (398) 969-17-89,courier,card
16424,578,paid,5498.25,2025-01-27 20:33:00,8 (994) 010-41-63,post,cash
16425,477,paid,7911.96,2024-09-11 14:52:00,8 803 988 77 16,pickup,online
16426,665,paid,8535.37,2025-03-15 17:28:00,8 235 768 3637,courier,cash
16427,75,paid,112.91,2025-03-01 09:00:00,+74763671280,courier,cash
16428,153,paid,7322.92,2025-01-01 08:50:00,80045492748,courier,cash
16429,153,paid,465.39,2024-12-11 17:12:00,+7 145 172 5221,pickup,cash
16430,497,paid,2023.8,2025-07-24 17:09:00,8 782 030 71 17,pickup,cash
16431,639,paid,1621.56,2025-04-08 10:38:00,+7 (567) 430-79-62,pickup,cash
16432,90,paid,3495.19,2024-10-11 20:36:00,+77219851421,pickup,online
16433,216,paid,3296.54,2024-12-07 20:51:00,+78245903752,pickup,cash
16434,905,paid,1954.9,2025-01-04 12:50:00,+7 (237) 192-59-39,courier,card
16435,128,paid,2883.85,2024-09-10 11:36:00,+7 427 004 00 59,pickup,card
16436,304,paid,3801.11,2025-03-18 17:07:00,8 (322) 549-27-98,pickup,cash
16437,907,paid,2242.65,2024-09-29 10:20:00,+7 974 056 65 90,pickup,cash
16438,667,paid,2907.9,2024-11-22 15:02:00,+7 (384) 039-02-23,post,card
16439,571,paid,10119.52,2025-09-18 11:31:00,8 605 578 1782,courier,cash
16440,472,paid,5611.59,2025-05-19 19:47:00,81494386301,pickup,cash
16441,116,paid,5692.14,2025-04-11 15:53:00,8 785 974 3065,courier,online
16442,765,paid,3993.3,2024-11-25 13:42:00,+79660860953,pickup,card
16443,56,delivered,7195.24,2025-06-17 08:25:00,+74071901307,courier,cash
16444,617,paid,2489.44,2025-03-26 19:04:00,+7 (971) 967-95-42,pickup,cash
16445,253,paid,1851.56,2025-08-05 12:11:00,85788059876,pickup,cash
16446,661,paid,2044.31,2025-07-20 14:24:00,+7 267 165 1864,pickup,cash
16447,750,paid,8256.79,2025-09-03 15:38:00,8 (399) 971-58-13,courier,online
16448,595,canceled,106.49,2025-06-20 18:49:00,8 (837) 689-28-77,pickup,cash
16449,802,paid,4391.5,2025-06-12 20:05:00,+7 (315) 214-7545,pickup,cash
16450,860,paid,7648.91,2024-12-13 12:47:00,8 689 685 73 77,courier,online
16451,453,shipped,2797.04,2024-09-18 19:29:00,+7 (478) 380-75-93,pickup,card
16452,114,paid,3084.69,2025-07-01 16:58:00,+7 420 653 2503,courier,cash
16453,397,delivered,1540.73,2025-07-08 17:43:00,85146788825,pickup,online
16454,33,shipped,4871.89,2024-11-14 21:00:00,+7 175 345 1466,pickup,cash
16455,324,delivered,4425.84,2025-02-25 08:37:00,+7 067 986 89 49,courier,cash
16456,64,paid,2242.21,2024-12-18 09:15:00,+77659707651,pickup,online
16457,977,paid,4560.68,2025-06-24 08:28:00,8 776 554 1934,pickup,online
16458,539,paid,4519.83,2024-11-26 19:40:00,8 (649) 972-67-50,courier,cash
16459,316,paid,4802.71,2025-08-06 13:26:00,+79352114709,post,cash
16460,16,pending,3001.47,2025-05-11 14:33:00,+7 (530) 686-2407,courier,online
16461,742,paid,4914.08,2025-08-11 21:09:00,81523033977,courier,cash
16462,318,paid,3746.04,2025-05-29 10:52:00,8 (391) 097-6125,pickup,cash
16463,16,paid,3207.57,2024-10-23 15:53:00,8 540 878 55 91,courier,online
16464,162,paid,3581.16,2025-02-21 17:50:00,8 872 231 2929,pickup,card
16465,960,delivered,4964.12,2024-12-25 11:51:00,+7 (042) 706-58-51,pickup,card
16466,41,paid,5922.15,2025-07-09 15:45:00,+70641171760,courier,cash
16467,933,delivered,2927.16,2024-10-09 14:09:00,8 732 646 68 23,pickup,online
16468,1010,paid,3433.23,2025-05-12 17:16:00,8 (074) 124-27-99,pickup,online
16469,29,delivered,6007.3,2025-05-20 12:45:00,+7 182 167 1540,pickup,online
16470,16,paid,4478.23,2025-03-02 15:11:00,8 158 983 99 08,pickup,cash
16471,974,paid,5813.52,2025-03-09 20:23:00,8 723 991 55 44,pickup,cash
16472,223,paid,1612.44,2024-11-13 11:40:00,+7 (527) 131-07-79,pickup,card
16473,758,pending,395.36,2025-06-24 10:47:00,88212148932,post,card
16474,398,paid,4922.59,2025-04-27 21:25:00,+75961901636,pickup,card
16475,887,shipped,3497.4,2024-12-05 12:53:00,+7 008 872 9891,courier,cash
16476,294,delivered,6747.49,2025-02-21 16:24:00,8 023 772 1288,pickup,online
16477,588,delivered,285.82,2025-05-02 11:11:00,+7 (665) 059-07-98,courier,online
16478,294,paid,1198.82,2024-10-15 13:53:00,+7 547 159 03 28,pickup,cash
16479,996,delivered,2695.09,2025-07-10 19:02:00,8 (725) 076-28-88,post,cash
16480,114,delivered,1631.43,2024-12-01 10:18:00,8 659 617 4911,courier,cash
16481,290,paid,1650.84,2024-12-18 08:57:00,+7 826 469 09 17,courier,cash
16482,300,paid,5129.12,2025-07-05 08:20:00,8 065 871 6949,pickup,card
16483,1004,shipped,1839.17,2025-05-01 15:18:00,+7 (235) 541-53-56,pickup,card
16484,917,shipped,4467.33,2025-02-20 08:38:00,8 (447) 207-02-28,pickup,cash
16485,246,paid,3389.7,2025-01-14 10:33:00,+78522578097,courier,cash
16486,16,shipped,770.45,2025-05-14 08:11:00,8 018 244 87 78,post,card
16487,391,paid,7385.05,2024-11-17 19:25:00,8 (537) 987-18-81,pickup,cash
16488,254,paid,3841.5,2025-09-15 19:20:00,8 947 588 7675,pickup,online
16489,926,paid,6907.42,2025-03-05 08:04:00,8 515 002 7416,pickup,cash
16490,629,paid,6848.45,2024-12-05 10:11:00,8 (850) 845-18-46,courier,online
16491,508,delivered,648.6,2024-10-10 19:49:00,+78894884042,pickup,cash
16492,588,shipped,941.84,2024-10-30 12:55:00,+7 (390) 323-7578,pickup,cash
16493,884,delivered,11483.02,2025-04-06 18:56:00,8 (722) 650-8475,pickup,cash
16494,70,paid,3968.8,2025-04-15 09:50:00,+78097512481,courier,cash
16495,16,paid,4937.66,2024-12-28 21:21:00,8 355 105 81 56,courier,cash
16496,331,paid,3191.04,2025-01-14 21:50:00,+7 651 825 50 14,courier,cash
16497,258,paid,5078.26,2025-05-07 20:54:00,8 263 743 1248,courier,cash
16498,108,delivered,3446.41,2024-10-27 21:41:00,+72073928896,pickup,cash
16499,707,pending,3432.96,2025-04-20 18:14:00,8 (322) 686-5541,post,cash
16500,16,paid,1746.62,2025-05-07 08:11:00,8 997 204 8042,post,cash
16501,851,paid,1689.76,2025-04-20 19:48:00,86464675283,pickup,card
16502,16,paid,2815.03,2025-07-18 16:37:00,+7 344 153 41 24,pickup,cash
16503,543,paid,5577.95,2025-07-09 13:16:00,+72892698083,pickup,cash
16504,409,paid,7836.4,2025-04-08 14:27:00,8 (464) 473-9692,post,card
16505,305,paid,4595.06,2025-02-21 18:25:00,+7 674 969 9983,pickup,card
16506,16,paid,1274.31,2024-12-30 09:48:00,+7 907 154 39 97,pickup,cash
16507,513,paid,2284.14,2025-07-16 21:46:00,8 (954) 247-5702,pickup,card
16508,167,paid,3560.88,2025-03-12 19:20:00,+7 (965) 285-48-68,pickup,online
16509,16,shipped,74.66,2024-09-04 14:45:00,+7 (751) 927-69-21,courier,cash
16510,701,paid,2922.69,2024-11-23 19:57:00,8 (307) 998-98-69,post,card
16511,16,paid,6295.67,2025-01-26 09:11:00,8 950 523 02 60,post,online
16512,16,delivered,2036.02,2025-09-12 13:58:00,8 791 668 9682,pickup,cash
16513,176,paid,1732.51,2024-11-13 18:31:00,+7 987 499 7666,courier,online
16514,96,paid,5218.03,2025-05-23 17:25:00,8 093 492 10 59,pickup,cash
16515,16,paid,3561.38,2024-10-25 12:07:00,+7 (129) 855-48-77,pickup,online
16516,828,paid,3476.61,2024-12-23 18:47:00,84447290588,pickup,online
16517,655,paid,4635.0,2025-04-22 20:55:00,+7 053 571 5555,pickup,card
16518,786,paid,2022.54,2025-05-20 16:01:00,82678686334,courier,cash
16519,442,pending,9583.91,2024-10-09 16:45:00,+7 752 098 37 19,pickup,card
16520,473,shipped,5050.93,2024-11-13 11:46:00,88314588512,pickup,online
16521,16,delivered,1057.38,2025-05-02 17:41:00,8 013 912 0415,courier,card
16522,652,paid,994.52,2024-10-15 13:05:00,8 788 113 6731,pickup,card
16523,232,paid,8054.72,2025-01-13 13:14:00,8 918 513 06 16,post,cash
16524,415,paid,4071.05,2024-09-20 10:42:00,+7 (290) 551-9797,pickup,cash
16525,1014,shipped,3296.61,2025-08-06 12:40:00,+7 596 288 2883,pickup,card
16526,665,delivered,4896.58,2025-01-26 10:01:00,8 034 770 57 46,courier,cash
16527,328,paid,4040.49,2024-10-01 08:22:00,+7 (021) 537-7267,pickup,cash
16528,750,delivered,7599.82,2025-05-21 09:38:00,+7 776 436 1126,pickup,card
16529,16,delivered,150.58,2025-04-22 10:22:00,+73466543686,pickup,online
16530,37,paid,3212.34,2024-11-23 08:02:00,8 (876) 411-7183,pickup,card
16531,859,paid,3925.82,2025-09-21 19:41:00,+76719095276,courier,online
16532,269,delivered,6300.2,2025-01-03 09:25:00,83368356520,pickup,cash
16533,274,canceled,834.73,2025-01-03 19:32:00,+79550851111,pickup,cash
16534,162,canceled,8761.58,2024-10-23 21:06:00,8 (155) 813-88-85,pickup,cash
16535,16,paid,2600.97,2025-01-23 20:17:00,8 (250) 127-86-05,pickup,card
16536,16,paid,1899.22,2025-06-07 12:25:00,+7 (152) 723-71-30,pickup,card
16537,89,paid,4899.73,2024-11-20 19:26:00,+7 (610) 718-2162,pickup,cash
16538,913,shipped,2656.16,2025-06-18 14:19:00,+7 031 159 18 56,courier,cash
16539,637,paid,1346.13,2024-10-10 10:18:00,+7 209 320 4134,courier,cash
16540,16,paid,515.94,2025-01-13 16:02:00,8 (459) 435-2453,pickup,card
16541,998,paid,3378.59,2025-09-11 16:31:00,8 506 730 4519,courier,online
16542,117,paid,1979.3,2025-07-08 16:46:00,+76557029539,courier,cash
16543,16,delivered,7162.52,2024-09-03 14:47:00,8 (272) 206-27-78,post,card
16544,685,paid,3739.54,2025-03-14 17:30:00,8 789 712 77 52,pickup,cash
16545,847,paid,8753.22,2025-08-18 18:39:00,8 (524) 692-7586,pickup,card
16546,261,shipped,2753.22,2025-09-12 12:33:00,8 (001) 060-3818,courier,card
